"tf","gene","Gain","Cover","Frequency","Cor"
"MZF1","ARID5A",0,0,0,-0.0965017479551367
"PKNOX1","ARID5A",0,0,0,0.0207594989347668
"RFX3","ARID5A",0,0,0,0.0621546352199232
"SCRT1","ARID5A",0,0,0,-0.0489904827074751
"SNAI2","ARID5A",0,0,0,-0.0378910206013502
"SPI1","ARID5A",0,0,0,0.090249906133122
"TFAP2A","ARID5A",0,0,0,0.0856675666183073
"POU2F2","ARNT",0.24616741020667,0.174,0.174,0.276128557987368
"IRF8","ARNT",0.0806693326341897,0.066,0.066,-0.0403604366475211
"KLF2","ARNT",0.0791376995330099,0.074,0.074,-0.213525028409308
"KLF6","ARNT",0.0689353558730618,0.054,0.054,-0.0839307958311696
"PBX3","ARNT",0.0506006935880686,0.026,0.026,0.213114031487792
"VEZF1","ARNT",0.0426695595359112,0.046,0.046,0.138921641577219
"CREB1","ARNT",0.0391449788849249,0.038,0.038,0.135954771876071
"IRF4","ARNT",0.0365062933993378,0.052,0.052,0.0391897209984958
"KLF4","ARNT",0.0322408483832745,0.05,0.05,0.0302268040508279
"CEBPG","ARNT",0.0265981150487706,0.032,0.032,0.0623324709714391
"IRF2","ARNT",0.0257581569868846,0.018,0.018,0.170825861364912
"RELB","ARNT",0.0226424889426063,0.032,0.032,0.0324505872908375
"ZNF140","ARNT",0.0215255037206831,0.03,0.03,0.0983331516914108
"MGA","ARNT",0.0207518355332586,0.03,0.03,0.0468137758990489
"ZNF740","ARNT",0.0202779983138053,0.022,0.022,0.0849240775268804
"IRF1","ARNT",0.0162650023113758,0.026,0.026,-0.0314297415105956
"TBX2","ARNT",0.0152678762802902,0.008,0.008,0.111426103261943
"FOXP1","ARNT",0.0139304919666367,0.022,0.022,-0.0967744273112454
"ZNF148","ARNT",0.0135607934042277,0.02,0.02,0.011972481857146
"KLF3","ARNT",0.0117507446098644,0.012,0.012,-0.189702926841637
"MAZ","ARNT",0.0103773635105145,0.016,0.016,0.0762710011090529
"NFYB","ARNT",0.0101075056065006,0.008,0.008,0.100219221343454
"MEF2C","ARNT",0.00833091190506543,0.016,0.016,0.0878552072919931
"SP3","ARNT",0.00832842165293338,0.014,0.014,-0.0243090500333775
"IKZF1","ARNT",0.00778942222925626,0.004,0.004,0.14117652124229
"MEF2D","ARNT",0.00690702829590292,0.008,0.008,-0.115750429689056
"FOXK2","ARNT",0.00638600229359992,0.012,0.012,0.0796848942081024
"TBX6","ARNT",0.00634658207919874,0.012,0.012,0.0968362030750312
"ZBTB18","ARNT",0.00565553147895857,0.008,0.008,-0.150942378044301
"IRF7","ARNT",0.00543532267731454,0.01,0.01,-0.0441914133316124
"KLF9","ARNT",0.00503624496957587,0.008,0.008,-0.141298773558198
"ZNF354C","ARNT",0.00477713630176303,0.008,0.008,0.10396956412191
"CEBPB","ARNT",0.00402870815086072,0.002,0.002,0.0287444519428928
"PKNOX1","ARNT",0.00383075153803688,0.008,0.008,0.0219508896647538
"E2F7","ARNT",0.00351036017327526,0.002,0.002,0.1439639279858
"POU5F1","ARNT",0.00302319826301159,0.006,0.006,0.04833098211691
"SOX4","ARNT",0.00260548640423446,0.002,0.002,0.114341768366938
"SPI1","ARNT",0.00251584231317037,0.004,0.004,0.0283491756189375
"SP2","ARNT",0.00250625144290807,0.004,0.004,0.00455769463540829
"ZKSCAN1","ARNT",0.00221527924864652,0.004,0.004,-0.00756852442453725
"SP1","ARNT",0.00119143549892796,0.002,0.002,0.00800809705847759
"PRDM4","ARNT",0.00104268844750991,0.002,0.002,-0.156082513476417
"ZEB1","ARNT",0.00100743178383095,0.002,0.002,-0.124384581802891
"IRF9","ARNT",0.000977528389243054,0.002,0.002,-0.0829980535645862
"ZNF449","ARNT",0.00083836552584559,0.002,0.002,-0.0636208199603475
"FOXN3","ARNT",0.0008280206630629,0.002,0.002,0.0147407692988222
"RREB1","ARNT",0,0,0,-0.100892275571985
"REST","ARNT",0,0,0,-0.0121775814771804
"PLAG1","ARNT",0,0,0,-0.0776407896141176
"YY1","ARNT",0,0,0,-0.0300226305061753
"FOXP2","ARNT",0,0,0,-0.0068375961245534
"KLF5","ARNT",0,0,0,0.065378275424373
"NFAT5","ARNT",0,0,0,-0.00754173932243876
"NFATC1","ARNT",0,0,0,-0.0407389284258406
"NFATC3","ARNT",0,0,0,0.083268892938193
"FOXO3","ARNT",0,0,0,-0.079098003961807
"MEF2B","ARNT",0,0,0,-0.00415723798910723
"MIXL1","ARNT",0,0,0,0.0117503067188196
"SP4","ARNT",0,0,0,0.0439877176859318
"MNX1","ARNT",0,0,0,-0.0137797279382343
"ESR1","ARNT",0,0,0,0.0395375635985711
"EGR3","ARNT",0,0,0,-0.0239899372351586
"KLF16","ARNT",0,0,0,0.116910501067479
"ONECUT3","ARNT",0,0,0,-0.0324689186902511
"MYBL1","ARNT",0,0,0,0.0126155035202043
"POU2F1","ARNT",0,0,0,5.81376701692773e-05
"POU3F1","ARNT",0,0,0,-0.00988522990152772
"POU3F2","ARNT",0,0,0,0.0465502581155076
"POU5F1B","ARNT",0,0,0,-0.0376755280301872
"PROX1","ARNT",0,0,0,0.015042100249482
"TBR1","ARNT",0,0,0,0.0563383178304858
"TBX5","ARNT",0,0,0,0.0229292850823354
"FOXO4","ARNT",0,0,0,-0.0639598917238449
"FOXP3","ARNT",0,0,0,-0.0364618496297366
"E2F8","ARNT",0,0,0,0.111859872473531
"HOXA10","ARNT",0,0,0,0.00680503075800146
"ISL2","ARNT",0,0,0,-0.0309039750008285
"FOXK1","ARNT",0,0,0,0.0616785973917355
"ZNF384","ARNT",0,0,0,-0.0101053515227443
"SOX15","ARNT",0,0,0,0.0349933683694553
"IRF3","ARNT",0,0,0,0.0211254926063378
"HOXB6","ARNT",0,0,0,0.0183427941349285
"KLF15","ARNT",0,0,0,-0.0345654236400945
"ZNF135","ARNT",0,0,0,0.090379763375858
"ZNF136","ARNT",0,0,0,-0.11126501692884
"ZNF460","ARNT",0,0,0,0.038388554236086
"ZNF75D","ARNT",0,0,0,-0.0371989376475004
"GFI1","ARNT",0,0,0,0.00232741236847709
"NKX2-2","ARNT",0,0,0,0.058901791003678
"OSR2","ARNT",0,0,0,-0.00985200839072555
"ZNF652","ARNT",0,0,0,-0.0552256156503006
"FOXA3","ARNT",0,0,0,0.0190661030803838
"CEBPD","ARNT",0,0,0,-0.0425188156479921
"FOXA2","ARNT",0,0,0,-0.0365938920467913
"LHX2","ARNT",0,0,0,-0.00842764868612957
"MAFK","ARNT",0,0,0,0.0252969740427827
"MEF2A","ARNT",0,0,0,-0.0652574298426398
"POU2F3","ARNT",0,0,0,0.0408271751273707
"SCRT1","ARNT",0,0,0,-0.0694759546771943
"YY2","ARNT",0,0,0,0.0937460814066023
"ZNF263","ARNT",0,0,0,0.0101662813107603
"IRF1","ARNTL",0.21050032796878,0.048,0.048,-0.04789587807277
"ZBTB18","ARNTL",0.0912396687894483,0.078,0.078,0.167100916738294
"TEAD1","ARNTL",0.0825044091410736,0.038,0.038,0.146785217486235
"PBX3","ARNTL",0.0822050339674712,0.066,0.066,0.110971940054196
"KLF2","ARNTL",0.0710950217899007,0.05,0.05,0.114170488763676
"KLF10","ARNTL",0.0588378099850226,0.106,0.106,0.00835137056865857
"PBX2","ARNTL",0.0451804208788719,0.07,0.07,-0.123665809400919
"CTCF","ARNTL",0.0410989725401673,0.058,0.058,0.0807175766919783
"ZNF143","ARNTL",0.0386782542487289,0.068,0.068,0.0815483999819098
"RREB1","ARNTL",0.029355738161567,0.042,0.042,0.0953112339128722
"REST","ARNTL",0.0268231102378953,0.042,0.042,0.0999025539482583
"HSF4","ARNTL",0.0267275297172211,0.036,0.036,-0.119648693331965
"TEAD3","ARNTL",0.0259457664513933,0.03,0.03,0.104386601532128
"HOXA5","ARNTL",0.0188123790319504,0.012,0.012,0.109502247339409
"GATA3","ARNTL",0.0172887904226571,0.032,0.032,0.0829087423926844
"ZBTB26","ARNTL",0.0152301182700593,0.026,0.026,0.07258923011641
"IRF7","ARNTL",0.0139390372566047,0.02,0.02,-0.0340034690821849
"SPI1","ARNTL",0.0137119482319784,0.018,0.018,0.0999699495793091
"SREBF2","ARNTL",0.0120230460481996,0.02,0.02,0.0954763545909682
"SP3","ARNTL",0.0108244473042148,0.004,0.004,0.00428357927055461
"IKZF1","ARNTL",0.010445778000422,0.018,0.018,0.0927479427563412
"TBX6","ARNTL",0.0087138750252391,0.016,0.016,0.0382442702357497
"ZKSCAN1","ARNTL",0.00752825500460036,0.016,0.016,-0.0747271075887972
"ZNF24","ARNTL",0.00550645727150835,0.01,0.01,0.105342779535198
"IRF4","ARNTL",0.00469262678772284,0.012,0.012,-0.0913560458687137
"HSF1","ARNTL",0.00461529200290056,0.006,0.006,0.0665312600663349
"PRDM1","ARNTL",0.00452316432386072,0.01,0.01,-0.117047706735088
"IRF2","ARNTL",0.0036604219408842,0.006,0.006,-0.07113003454647
"POU4F1","ARNTL",0.00307128361526081,0.004,0.004,0.0713253081672439
"ZNF282","ARNTL",0.00276471223966753,0.006,0.006,0.00527266111278794
"EBF1","ARNTL",0.00267225336483787,0.006,0.006,0.104288392602927
"RXRB","ARNTL",0.00159466344967094,0.004,0.004,0.00107998957347013
"TCF3","ARNTL",0.00144317185942455,0.004,0.004,-0.0113653411153947
"ESRRA","ARNTL",0.000882345550725384,0.002,0.002,-0.0468258110262199
"USF1","ARNTL",0.000844916281838282,0.002,0.002,-0.0323407754724047
"SP4","ARNTL",0.000825174293017715,0.002,0.002,0.0649192583026016
"LIN54","ARNTL",0.000747009404237107,0.002,0.002,-0.0307504489424831
"ZNF274","ARNTL",0.000736511305443637,0.002,0.002,0.0115354409842941
"POU5F1","ARNTL",0.000699759773492063,0.002,0.002,-0.0824632056084201
"PLAG1","ARNTL",0.000685133324429312,0.002,0.002,-0.0397894514405086
"PPARD","ARNTL",0.000681679689058601,0.002,0.002,-0.00527756615935192
"NFIC","ARNTL",0.000643685048552754,0.002,0.002,0.0138059696576546
"PPARG","ARNTL",0,0,0,0.00962005665079001
"PBX1","ARNTL",0,0,0,0.0100980403674251
"RORA","ARNTL",0,0,0,0.0765040173873926
"REL","ARNTL",0,0,0,0.104914805399085
"RELA","ARNTL",0,0,0,0.0658307919171485
"HLTF","ARNTL",0,0,0,-0.0233560008021978
"ZNF354C","ARNTL",0,0,0,-0.0203580757880576
"RUNX1","ARNTL",0,0,0,-0.012030190983966
"NR4A2","ARNTL",0,0,0,0.116270702884503
"SREBF1","ARNTL",0,0,0,-0.0426365698033616
"KLF5","ARNTL",0,0,0,-0.0218790250116962
"SHOX","ARNTL",0,0,0,-0.012807456334938
"GCM1","ARNTL",0,0,0,0.0534273518474618
"GRHL1","ARNTL",0,0,0,-0.0602699520880883
"IRF8","ARNTL",0,0,0,0.114637920048825
"IRF9","ARNTL",0,0,0,-0.0179700172560373
"MSX1","ARNTL",0,0,0,0.0479602702690374
"MYF6","ARNTL",0,0,0,-0.0209033908270954
"SPDEF","ARNTL",0,0,0,2.53088086974497e-05
"ZIC1","ARNTL",0,0,0,-0.0170222113297033
"PRRX1","ARNTL",0,0,0,-0.0201823211170116
"GLIS3","ARNTL",0,0,0,0.0596206475923593
"HIC2","ARNTL",0,0,0,0.0274628932471551
"KLF16","ARNTL",0,0,0,0.0184547398171379
"ZNF410","ARNTL",0,0,0,0.00847483994707884
"ONECUT2","ARNTL",0,0,0,0.00205412124252886
"ONECUT3","ARNTL",0,0,0,-0.0212791263020036
"HSF2","ARNTL",0,0,0,0.0397781033323476
"MEIS1","ARNTL",0,0,0,0.0348433948199164
"MEIS2","ARNTL",0,0,0,0.00671626092028096
"MEIS3","ARNTL",0,0,0,-0.0068338985715694
"MGA","ARNTL",0,0,0,-0.00157428381164961
"TBX5","ARNTL",0,0,0,0.00895531445756444
"TFAP2B","ARNTL",0,0,0,0.0482316281516991
"TFAP2C","ARNTL",0,0,0,0.00691637899203932
"FOXC1","ARNTL",0,0,0,-0.0541474642075142
"DLX6","ARNTL",0,0,0,0.0461678226743046
"HMBOX1","ARNTL",0,0,0,0.0251606508898975
"HOXA10","ARNTL",0,0,0,0.00198929815348668
"ISL2","ARNTL",0,0,0,-0.0311730255546943
"GATA2","ARNTL",0,0,0,0.0320504141955894
"MYB","ARNTL",0,0,0,0.0112901340254987
"NEUROD1","ARNTL",0,0,0,-0.00697401649564789
"NR2F2","ARNTL",0,0,0,-0.0099985484966715
"ZEB1","ARNTL",0,0,0,0.0420979636211984
"RORB","ARNTL",0,0,0,-0.0345960700611998
"IRF3","ARNTL",0,0,0,-0.0356736900008068
"IRF5","ARNTL",0,0,0,0.0589757809625905
"HOXA1","ARNTL",0,0,0,0.0370075890944811
"HOXA7","ARNTL",0,0,0,-0.0164138196171849
"HOXB4","ARNTL",0,0,0,-0.0175555414150585
"HOXB6","ARNTL",0,0,0,0.0102894020096368
"HOXC8","ARNTL",0,0,0,-0.00811283680251418
"KLF11","ARNTL",0,0,0,0.082699855074548
"KLF15","ARNTL",0,0,0,-0.00521332220247772
"MAZ","ARNTL",0,0,0,-0.0455676694995806
"NR1I3","ARNTL",0,0,0,-0.0487266125471192
"NR2C1","ARNTL",0,0,0,-0.00261842163599302
"SNAI1","ARNTL",0,0,0,-0.0191298148774518
"SNAI3","ARNTL",0,0,0,-0.065677675841787
"TFAP2E","ARNTL",0,0,0,-0.0636472488160393
"ZNF460","ARNTL",0,0,0,0.0108565088447662
"ZNF528","ARNTL",0,0,0,0.0315923929861989
"BCL6","ARNTL",0,0,0,-0.00721147327873703
"FOXD2","ARNTL",0,0,0,-0.0302071641608581
"GFI1","ARNTL",0,0,0,-0.0515118836471277
"HOXD8","ARNTL",0,0,0,0.0281366140293366
"LHX9","ARNTL",0,0,0,-0.0177084453866561
"SOX4","ARNTL",0,0,0,0.00592841282880506
"SP1","ARNTL",0,0,0,0.00649600947541871
"SP2","ARNTL",0,0,0,0.00850521263148834
"ZNF740","ARNTL",0,0,0,0.046482523611798
"NFIB","ARNTL",0,0,0,-0.0115490033338444
"NKX2-2","ARNTL",0,0,0,-0.015456543675101
"OSR2","ARNTL",0,0,0,-0.0471303181465689
"ZNF148","ARNTL",0,0,0,0.0735443289662338
"EGR1","ARNTL",0,0,0,0.0347484911654491
"ETV4","ARNTL",0,0,0,0.015806737423884
"KLF4","ARNTL",0,0,0,0.0128936983723394
"KLF9","ARNTL",0,0,0,0.0656229251184887
"LHX2","ARNTL",0,0,0,-0.0443276877711124
"MAFF","ARNTL",0,0,0,-0.00883328775184835
"MAFG","ARNTL",0,0,0,0.0152850461079304
"MZF1","ARNTL",0,0,0,-0.0652761463052121
"NFYB","ARNTL",0,0,0,-0.0402711997552549
"NR4A1","ARNTL",0,0,0,0.0638954957633932
"RUNX3","ARNTL",0,0,0,0.0974354757343984
"SNAI2","ARNTL",0,0,0,-0.0409778249378874
"SPIB","ARNTL",0,0,0,0.0674773127522174
"TCF7","ARNTL",0,0,0,0.0817656833254601
"TEAD4","ARNTL",0,0,0,-0.00910912005390169
"TFAP2A","ARNTL",0,0,0,-0.01108447296833
"TWIST1","ARNTL",0,0,0,0.0537794561830828
"USF2","ARNTL",0,0,0,0.0145865222348386
"ESR1","ARX",0.406774710201587,0.178313008130081,0.178313008130081,0.263639976502418
"TWIST1","ARX",0.102792305324121,0.0581445993031359,0.0581445993031359,0.072895246978077
"ZKSCAN5","ARX",0.0955923720000453,0.150691056910569,0.150691056910569,0.138651159255756
"MZF1","ARX",0.095576328392197,0.0812427409988386,0.0812427409988386,0.0857714022155383
"ZBTB6","ARX",0.0522478050480148,0.0435656213704994,0.0435656213704994,0.0506327692577623
"IRF7","ARX",0.0484945986304579,0.0413095238095238,0.0413095238095238,0.0732942147311794
"MAZ","ARX",0.043551170235467,0.0321399535423926,0.0321399535423926,-0.038983492321358
"GABPA","ARX",0.0214324204605331,0.0654065040650406,0.0654065040650406,-0.0511190768613401
"KLF10","ARX",0.0199537753289466,0.0147009291521487,0.0147009291521487,0.055226718607638
"RELA","ARX",0.0193552269614712,0.0146399535423926,0.0146399535423926,-0.00585301128492018
"KLF15","ARX",0.0173121716428002,0.0121980255516841,0.0121980255516841,0.0625092556514631
"ZBTB14","ARX",0.0148052082070624,0.0852235772357724,0.0852235772357724,-0.0754936473483984
"RREB1","ARX",0.00977668272578256,0.0564779326364692,0.0564779326364692,-0.0351355725721234
"CTCF","ARX",0.00951397976607477,0.00952380952380952,0.00952380952380952,0.027202959226062
"IRF1","ARX",0.00824024907308711,0.0238675958188153,0.0238675958188153,-0.0187439730352333
"NFAT5","ARX",0.00629849431509215,0.0270238095238095,0.0270238095238095,-0.0305202571700568
"SP3","ARX",0.00622866760643451,0.0123199767711963,0.0123199767711963,-0.0546443739339569
"NFYA","ARX",0.00495168566607446,0.015,0.015,0.0152665375511905
"KLF5","ARX",0.00454729099092755,0.00738095238095238,0.00738095238095238,0.011354920306702
"MYC","ARX",0.0041861495503898,0.0295238095238095,0.0295238095238095,-0.049037244414574
"IKZF1","ARX",0.00234374479489695,0.00714285714285714,0.00714285714285714,-0.0121322199030473
"IRF3","ARX",0.0021749974600745,0.005,0.005,0.017909732377367
"MEF2A","ARX",0.00196993221653483,0.00238095238095238,0.00238095238095238,-0.0107586926703381
"E2F6","ARX",0.00139593597438795,0.0172590011614402,0.0172590011614402,0.0129501207882518
"NFYC","ARX",0.000312770111872989,0.00476190476190476,0.00476190476190476,-0.0396833191431794
"ZNF75D","ARX",8.89305513742034e-05,0.00238095238095238,0.00238095238095238,0.0261613585328368
"EBF1","ARX",8.2396764292721e-05,0.00238095238095238,0.00238095238095238,-0.0495711669766488
"REL","ARX",0,0,0,-0.0599695186435212
"ZNF354C","ARX",0,0,0,-0.0301530561118248
"REST","ARX",0,0,0,0.0188704151534039
"NFATC2","ARX",0,0,0,-0.00105280952439069
"PLAG1","ARX",0,0,0,-0.02054977794167
"MEF2C","ARX",0,0,0,0.0528116510556274
"ESR2","ARX",0,0,0,-0.0331925553561376
"GCM1","ARX",0,0,0,-0.014602205899726
"HINFP","ARX",0,0,0,0.00322600389797702
"SP4","ARX",0,0,0,0.00206855523618118
"TBX2","ARX",0,0,0,-0.0114752960676815
"ZBTB18","ARX",0,0,0,-0.00822111115354442
"EGR3","ARX",0,0,0,-0.0256868214344773
"KLF16","ARX",0,0,0,-0.0516920981379548
"NFKB1","ARX",0,0,0,-0.0706742322737039
"POU2F1","ARX",0,0,0,0.00976223694851171
"POU3F1","ARX",0,0,0,-0.0216319249213914
"POU3F2","ARX",0,0,0,-0.0178762249332798
"POU4F1","ARX",0,0,0,-0.000119721211599824
"POU5F1B","ARX",0,0,0,-0.0134798828811995
"TFAP2C","ARX",0,0,0,-0.0101997252723252
"MNT","ARX",0,0,0,-0.0379251502250861
"RXRB","ARX",0,0,0,-0.00384495310126325
"TP63","ARX",0,0,0,0.00155967877746972
"E2F8","ARX",0,0,0,-0.0447239727446668
"NEUROD1","ARX",0,0,0,-0.022449820846097
"POU5F1","ARX",0,0,0,-0.0139705535119842
"RBPJ","ARX",0,0,0,-0.031965440030312
"RELB","ARX",0,0,0,-0.059062049093588
"TEAD2","ARX",0,0,0,-0.0276998548865079
"TFDP1","ARX",0,0,0,-0.0474415383034588
"ZNF384","ARX",0,0,0,-0.0249213148758842
"ZNF282","ARX",0,0,0,-0.0173351532336096
"KLF11","ARX",0,0,0,-0.0664736516354936
"KLF2","ARX",0,0,0,-0.0663535187906324
"KLF3","ARX",0,0,0,-0.0629954061827481
"PLAGL2","ARX",0,0,0,0.00739066351713727
"ZNF135","ARX",0,0,0,-0.00675005889144703
"ZNF382","ARX",0,0,0,0.0148162938305707
"ZNF460","ARX",0,0,0,-0.0309714865424279
"ZNF528","ARX",0,0,0,-0.023156361217918
"HES1","ARX",0,0,0,-0.0463483181805977
"SP1","ARX",0,0,0,-0.00496653794790206
"SP2","ARX",0,0,0,-0.0251932087736557
"ZNF740","ARX",0,0,0,0.00404392350537016
"ZNF148","ARX",0,0,0,-0.0258361088531216
"ZNF341","ARX",0,0,0,-0.00264347214426091
"ZNF652","ARX",0,0,0,0.0355351363033541
"CTCFL","ARX",0,0,0,0.0023939441326816
"EGR1","ARX",0,0,0,-0.0609357705917959
"ELF1","ARX",0,0,0,-0.0194739823628816
"ELF3","ARX",0,0,0,-0.0227999664327079
"ETV1","ARX",0,0,0,-0.0172685503182586
"ETV4","ARX",0,0,0,-0.0195664536396557
"KLF4","ARX",0,0,0,-0.0415660181564529
"KLF9","ARX",0,0,0,-0.0602585967757844
"MAFF","ARX",0,0,0,-0.0177332409900108
"NFYB","ARX",0,0,0,0.0257373874263175
"NR4A1","ARX",0,0,0,-0.0433759129128973
"PRDM1","ARX",0,0,0,0.0716703503625724
"TEAD1","ARX",0,0,0,0.00446982071012655
"TFAP2A","ARX",0,0,0,-0.00992150874170778
"SPIB","ASCL1",0.287659158443895,0.146282828282828,0.146282828282828,0.378412955267085
"HEY1","ASCL1",0.153893905764552,0.102141414141414,0.102141414141414,0.193398610550675
"GLIS2","ASCL1",0.132752771934337,0.0481010101010101,0.0481010101010101,0.178513101158948
"HES2","ASCL1",0.0741713038142169,0.0501414141414141,0.0501414141414141,0.174564483770661
"KLF2","ASCL1",0.0529048413842739,0.0781414141414142,0.0781414141414142,-0.157876827379729
"LHX2","ASCL1",0.0485453790992353,0.0280606060606061,0.0280606060606061,0.131907536017094
"RUNX1","ASCL1",0.0361226242529205,0.0641212121212121,0.0641212121212121,0.118412916916101
"OLIG3","ASCL1",0.0308259961948433,0.018040404040404,0.018040404040404,0.104151425696237
"PROX1","ASCL1",0.0288039645113367,0.0240808080808081,0.0240808080808081,0.0233093952077367
"CENPB","ASCL1",0.0196853136350454,0.0501616161616162,0.0501616161616162,-0.020799247150298
"KLF15","ASCL1",0.0147733703032311,0.0241010101010101,0.0241010101010101,0.0582399276215523
"KLF5","ASCL1",0.0143009582575846,0.0280808080808081,0.0280808080808081,0.107545167657428
"SP2","ASCL1",0.0122154198136107,0.036040404040404,0.036040404040404,-0.055727438946025
"NFE2L1","ASCL1",0.0119726964258758,0.0340808080808081,0.0340808080808081,0.049263854268071
"ZNF148","ASCL1",0.0104711683577903,0.022020202020202,0.022020202020202,-0.0762134928864506
"PRDM1","ASCL1",0.00849986939952947,0.032020202020202,0.032020202020202,-0.128850307752125
"VEZF1","ASCL1",0.00641834207527673,0.020040404040404,0.020040404040404,0.0231245125971118
"PLAG1","ASCL1",0.00631768490312346,0.022040404040404,0.022040404040404,-0.0105004317863864
"SP3","ASCL1",0.00615907006135377,0.018040404040404,0.018040404040404,-0.0715142971350783
"NFATC2","ASCL1",0.00578990516586047,0.024040404040404,0.024040404040404,0.205369328728931
"ZBTB26","ASCL1",0.00520602864728466,0.014020202020202,0.014020202020202,0.0291747216949412
"IKZF1","ASCL1",0.00489366007257986,0.018040404040404,0.018040404040404,0.11121519348254
"PPARD","ASCL1",0.00384559816686609,0.014040404040404,0.014040404040404,-0.0415986084597025
"TBX21","ASCL1",0.00354141221097388,0.014020202020202,0.014020202020202,0.0549551648204596
"TBX2","ASCL1",0.00325687681227366,0.00202020202020202,0.00202020202020202,0.0581752725071923
"EGR1","ASCL1",0.00264997213485478,0.008,0.008,-0.0680189356525284
"ZSCAN29","ASCL1",0.00216742592706336,0.01,0.01,0.0568405976286736
"SP1","ASCL1",0.00205972017383754,0.00802020202020202,0.00802020202020202,-0.0464613561656035
"ZBTB14","ASCL1",0.00198150367164332,0.008,0.008,-0.00109958873210872
"ZNF263","ASCL1",0.00189530217770874,0.00802020202020202,0.00802020202020202,-0.0141704643256162
"RFX3","ASCL1",0.00188259283013468,0.006,0.006,0.0416894525151346
"MAZ","ASCL1",0.00123636392891325,0.006,0.006,-0.0338955782861453
"REL","ASCL1",0.000970370795757756,0.00404040404040404,0.00404040404040404,-0.0159078975891963
"NR2C1","ASCL1",0.00082128066931216,0.004,0.004,0.0138610139440662
"ZNF460","ASCL1",0.000548401025345131,0.002,0.002,0.0870207993840226
"ZNF740","ASCL1",0.000427291787320589,0.002,0.002,0.0332747911493061
"NR2C2","ASCL1",0.00033245517023683,0.002,0.002,-0.017143683679694
"PPARG","ASCL1",0,0,0,0.0652979173425678
"RREB1","ASCL1",0,0,0,-0.0659034158550165
"SOX9","ASCL1",0,0,0,-0.0287599415169005
"ZNF354C","ASCL1",0,0,0,0.00100343360425981
"REST","ASCL1",0,0,0,-0.0292200816314703
"FOXH1","ASCL1",0,0,0,-0.0202490832659911
"NRF1","ASCL1",0,0,0,-0.0352380161981032
"IRF1","ASCL1",0,0,0,0.0340864769237458
"FOXP2","ASCL1",0,0,0,-0.0047253076596459
"NFATC1","ASCL1",0,0,0,0.0284653498581999
"NFATC3","ASCL1",0,0,0,0.00705708626092427
"ELF5","ASCL1",0,0,0,-0.016389116593127
"FLI1","ASCL1",0,0,0,0.0103629599895843
"HEY2","ASCL1",0,0,0,0.0116475574870159
"NFIA","ASCL1",0,0,0,-0.0328198072714351
"NFIX","ASCL1",0,0,0,-0.00272850517292531
"ZIC1","ASCL1",0,0,0,-0.00541334092957771
"OTX1","ASCL1",0,0,0,0.0789037467354653
"EGR3","ASCL1",0,0,0,-0.0190001557176729
"EGR4","ASCL1",0,0,0,0.0253421783236546
"KLF16","ASCL1",0,0,0,0.100056211598794
"HSF2","ASCL1",0,0,0,-0.00448320336281195
"NFKB2","ASCL1",0,0,0,0.0330228693738207
"EOMES","ASCL1",0,0,0,0.000291527046244434
"MGA","ASCL1",0,0,0,0.0423263558983466
"TBR1","ASCL1",0,0,0,-0.0224031670052477
"TBX5","ASCL1",0,0,0,-0.0174018164729767
"HES5","ASCL1",0,0,0,0.108990223135976
"HES7","ASCL1",0,0,0,-0.0355955895435749
"RXRB","ASCL1",0,0,0,0.046529147973974
"TP53","ASCL1",0,0,0,0.108567052776211
"E2F8","ASCL1",0,0,0,0.0116259316412381
"HESX1","ASCL1",0,0,0,-0.0325047548556889
"HOXA10","ASCL1",0,0,0,-0.0226233474775604
"RBPJ","ASCL1",0,0,0,0.0650019129385552
"ZNF24","ASCL1",0,0,0,0.0296764837237577
"SOX15","ASCL1",0,0,0,-0.0166762125979706
"GLI3","ASCL1",0,0,0,-0.0151953956097919
"KLF10","ASCL1",0,0,0,-0.0406220166303419
"KLF11","ASCL1",0,0,0,-0.0387919636953847
"TBX6","ASCL1",0,0,0,0.0253587225154049
"TFAP2E","ASCL1",0,0,0,-0.0228519789149991
"THRB","ASCL1",0,0,0,0.00359730375168706
"ZBTB6","ASCL1",0,0,0,0.0696906051365277
"ZNF684","ASCL1",0,0,0,0.000743771205224763
"FOXD2","ASCL1",0,0,0,-0.0187638837595559
"HES1","ASCL1",0,0,0,-0.0828734215279095
"HOXA5","ASCL1",0,0,0,0.0132583141311023
"TCFL5","ASCL1",0,0,0,-0.0277363124605373
