"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.16201707552425e-92,1.23093080573979,0.681,0.547,7.27674989590395e-88,"1","IGHA1"
6.61757304836799e-89,0.794178586439933,0.954,0.85,1.52290208562093e-84,"1","MTND1P23"
2.31345819945745e-88,0.796189782541271,0.81,0.672,5.32396135441142e-84,"1","LSP1"
5.40888732408367e-86,0.639348631506557,0.545,0.306,1.24474723989138e-81,"1","ZBP1"
7.61573315428201e-86,0.608385657795612,0.891,0.792,1.75260867079492e-81,"1","SERF2"
4.82014511041869e-85,0.774652915225013,0.702,0.547,1.10925999426065e-80,"1","FKBP2"
1.13878123605784e-83,1.49090853330406,0.553,0.404,2.6206772585399e-79,"1","NT5DC2"
7.8541493505657e-75,0.808668537401382,0.731,0.619,1.80747539004568e-70,"1","COPE"
8.74682432620241e-74,0.608698261130402,0.73,0.607,2.01290668218896e-69,"1","TXNDC11"
4.81191292732482e-73,0.891794897058764,0.567,0.388,1.10736552196526e-68,"1","TNFRSF17"
2.13878826825355e-72,2.5396725090804,0.255,0.111,4.9219934417319e-68,"1","LILRB4"
1.04287294840315e-70,1.41063939883794,0.323,0.158,2.39996351616016e-66,"1","IGF1"
1.08615488902899e-70,0.882716376892131,0.657,0.527,2.49956824612242e-66,"1","SEMA4A"
2.61219850162124e-70,0.696202063604314,0.772,0.653,6.01145241178096e-66,"1","P4HB"
2.7697779081433e-70,1.10169641743689,0.734,0.645,6.37408990001018e-66,"1","NEAT1"
4.50590392554937e-70,0.747089884798075,0.736,0.631,1.03694367038668e-65,"1","HDLBP"
1.14835892580514e-69,0.722211677273572,0.775,0.63,2.64271839595536e-65,"1","MANF"
1.30350466806373e-67,0.68568466085951,0.767,0.709,2.99975529261506e-63,"1","RPN2"
3.32759574786366e-67,0.819916228199363,0.727,0.611,7.65779609455864e-63,"1","PRDX5"
2.72130367991153e-64,0.360167321699776,0.951,0.941,6.26253615858039e-60,"1","GNAS"
1.34741493359814e-63,0.374332893284796,0.632,0.44,3.10080598668939e-59,"1","CPNE5"
6.04014597200058e-62,0.416895007646588,0.984,0.987,1.39001879253649e-57,"1","MALAT1"
1.23116170793446e-58,0.980388691677661,0.582,0.48,2.83327243846956e-54,"1","ITGB7"
5.47142696129522e-57,0.724337445753941,0.592,0.452,1.25913948660287e-52,"1","CKAP4"
1.3294862073555e-56,1.37622912118886,0.442,0.296,3.0595466089872e-52,"1","AL928768.3"
4.85757627565403e-56,0.50843398123653,0.404,0.221,1.11787402831626e-51,"1","ANKRD36BP2"
1.03719042167431e-53,0.702563282307015,0.724,0.668,2.3868863173991e-49,"1","SSR2"
1.56636499400718e-52,0.619999805100224,0.732,0.636,3.60467576070873e-48,"1","RPN1"
1.9871036360307e-52,0.528251829168573,0.817,0.755,4.57292159759745e-48,"1","TMEM258"
4.38815641177398e-52,1.30536732067257,0.513,0.39,1.00984643504155e-47,"1","MKI67"
8.30515184782189e-52,0.66301481831663,0.55,0.416,1.91126459473925e-47,"1","SPATS2"
6.64577007590724e-50,0.796605709177128,0.413,0.269,1.52939106756853e-45,"1","METTL7A"
9.7720010390937e-50,1.24777799645766,0.324,0.186,2.24883059912663e-45,"1","KDM5D"
1.08023786269315e-49,0.431271064452015,0.83,0.744,2.48595139341574e-45,"1","POU2AF1"
2.28205069155861e-49,0.564430785981309,0.731,0.668,5.25168325648383e-45,"1","TMED9"
9.34003904608021e-49,0.678274501186145,0.41,0.255,2.14942318567444e-44,"1","RP11-16E12.2"
3.57356958469774e-47,0.592977118436438,0.768,0.72,8.22385568526491e-43,"1","UBE2J1"
9.43433398782771e-47,0.486770809444153,0.809,0.747,2.17112328061879e-42,"1","SSR3"
1.2407483198905e-46,1.22676171060574,0.383,0.259,2.855334108564e-42,"1","CEP128"
5.13880430694047e-45,0.34298753410312,0.722,0.643,1.18259303515621e-40,"1","SEL1L3"
6.7842432190741e-44,0.371111830248454,0.674,0.554,1.56125789200552e-39,"1","CD27"
1.32866174582685e-43,1.24382064612274,0.476,0.378,3.05764927567133e-39,"1","MT-TM"
7.55741131687786e-41,0.666819605770981,0.515,0.391,1.7391870663531e-36,"1","GLCCI1"
1.04682918595019e-40,0.555442074245831,0.796,0.755,2.40906800562718e-36,"1","SEC11C"
1.16601032443265e-40,1.18520890223448,0.497,0.413,2.68333955961685e-36,"1","RP5-857K21.11"
2.45640575937578e-39,1.62502171871765,0.396,0.303,5.65292657405148e-35,"1","GGH"
1.32941802323752e-38,0.460871155347238,0.586,0.459,3.05938969687651e-34,"1","YPEL3"
2.65915693379892e-36,0.619610446934549,0.302,0.179,6.11951785175145e-32,"1","C10orf54"
9.46124521700888e-35,1.01655301798639,0.374,0.271,2.17731636179025e-30,"1","CYBA"
4.81755934198874e-34,0.744645099997579,0.596,0.545,1.10866493137187e-29,"1","EDEM1"
1.2035015597116e-33,0.262630804902668,0.697,0.526,2.76961813936431e-29,"1","LGALS1"
7.00130367143638e-32,0.688594755858081,0.629,0.582,1.61121001390766e-27,"1","DNAJB11"
7.3289936109215e-31,0.690709070537486,0.394,0.29,1.68662129968136e-26,"1","NXPE3"
2.37143581636433e-30,0.622552385936192,0.628,0.585,5.45738524419924e-26,"1","ERP29"
5.10550514628764e-30,0.499959182142418,0.609,0.555,1.17492989931517e-25,"1","OS9"
5.78387615292593e-30,0.516168086537434,0.604,0.553,1.33104341907284e-25,"1","HM13"
2.01504524049445e-29,0.604918470110059,0.361,0.252,4.63722361194988e-25,"1","CASP10"
6.18314305211207e-29,0.700578361961021,0.578,0.522,1.42292671058255e-24,"1","LMAN2"
1.61271395815353e-28,0.59821449966409,0.663,0.633,3.71133863189872e-24,"1","LMAN1"
2.54544936550885e-28,0.775549212669031,0.509,0.443,5.85784262484551e-24,"1","MAPKAPK2"
3.54440778124093e-27,0.701104295738643,0.357,0.254,8.15674562696975e-23,"1","KCNN3"
1.80622750770778e-26,0.753318763368121,0.336,0.241,4.15667136348792e-22,"1","GNG7"
2.39447119646236e-26,0.572859351837483,0.507,0.438,5.51039656441882e-22,"1","GOLGB1"
5.78287314959337e-25,0.441694635381637,0.908,0.785,1.33081259791592e-20,"1","TMSB10"
6.67304837152644e-25,0.939246479076168,0.416,0.345,1.53566862173938e-20,"1","GMPPA"
3.33497361752638e-24,1.0140614800295,0.253,0.169,7.67477478601346e-20,"1","SLC38A10"
3.3644179946092e-24,1.13702552913336,0.43,0.379,7.74253513099416e-20,"1","PTPN18"
4.03582182221756e-24,0.472524321236286,0.8,0.776,9.28763675946928e-20,"1","SUB1"
1.39971795938025e-23,0.695781960461608,0.546,0.518,3.22117093992176e-19,"1","TECR"
1.72755033357557e-23,0.665830401130708,0.491,0.438,3.97561158265746e-19,"1","ERGIC3"
2.04872151738514e-23,0.687643182479487,0.493,0.434,4.71472282795843e-19,"1","OGT"
3.4537627292839e-23,0.699103566502741,0.558,0.484,7.94814416890105e-19,"1","PRDX2"
4.50075286640554e-23,0.743873395694482,0.421,0.349,1.03575825714591e-18,"1","SLC44A1"
9.59329008288712e-23,0.327342765705394,0.292,0.194,2.20770384677481e-18,"1","RASSF6"
2.60164607652501e-21,0.968492645421039,0.342,0.27,5.98716811590702e-17,"1","IDH2"
5.09895182465374e-21,0.34986236035635,0.809,0.765,1.17342178340756e-16,"1","NDUFA1"
7.34992350989551e-21,0.593194966160464,0.55,0.502,1.69143789733225e-16,"1","MLEC"
9.70384911430475e-21,0.619167565049679,0.567,0.535,2.23314679667495e-16,"1","ACADVL"
4.88893930418101e-20,1.27398722651179,0.363,0.313,1.12509160207118e-15,"1","MTATP6P1"
5.9499166573161e-20,0.881269557576212,0.297,0.221,1.36925432034815e-15,"1","RABAC1"
1.77131721307032e-19,1.11222252012691,0.336,0.274,4.07633230243872e-15,"1","LRPAP1"
5.70918596149448e-19,1.29205384109254,0.316,0.255,1.31385496531873e-14,"1","ITM2A"
6.33105325761388e-19,0.488449021300229,0.408,0.338,1.45696528617468e-14,"1","TMEM184B"
1.17528096187335e-18,0.451175383311268,0.642,0.609,2.70467407755913e-14,"1","CD99"
1.27617408752639e-18,0.59399708412478,0.361,0.286,2.93685942762448e-14,"1","NUCB2"
2.26197818426961e-18,0.589627045964589,0.528,0.506,5.20549039545966e-14,"1","DERL1"
2.48145966188897e-18,0.636771769190125,0.307,0.229,5.71058311990509e-14,"1","BHLHE41"
4.26614216552989e-18,0.386580598258829,0.168,0.285,9.81767296553393e-14,"1","FANCI"
4.32414874112673e-18,0.641895852727617,0.474,0.433,9.95116349795495e-14,"1","TMEM214"
5.16078615179013e-18,0.652153339280016,0.576,0.511,1.18765171711146e-13,"1","SMC4"
5.81321587548169e-18,0.261253142309274,0.739,0.748,1.3377953694246e-13,"1","SPCS3"
2.32251211191429e-17,0.340218346916683,0.61,0.596,5.34479712314835e-13,"1","SEC14L1"
3.09931578510968e-17,1.32640654392631,0.338,0.289,7.13245541627291e-13,"1","SLC17A9"
6.4632852850425e-17,1.34061550793802,0.312,0.255,1.48739584264683e-12,"1","PHGDH"
7.02565392816004e-17,1.02801976290628,0.263,0.199,1.61681373848747e-12,"1","CCDC14"
7.79040629860686e-17,0.409880773971509,0.445,0.374,1.7928062014984e-12,"1","PPAPDC1B"
2.63752857893094e-16,0.390928094716614,0.718,0.731,6.06974451869377e-12,"1","TRAM1"
3.14469520559202e-16,0.823305421358018,0.473,0.442,7.23688707662892e-12,"1","DNM2"
3.8793723252846e-16,0.282685856848262,0.156,0.26,8.92759953217746e-12,"1","TSTA3"
4.1639075000477e-16,0.275120905345205,0.768,0.703,9.58240032985978e-12,"1","POU2F2"
7.82206132336597e-16,0.354350946540658,0.664,0.626,1.80009097234621e-11,"1","NDUFB11"
9.02582870484332e-16,0.696661026056969,0.256,0.188,2.07711395984559e-11,"1","WDR45"
1.04477334646946e-15,0.292912485306417,0.161,0.266,2.40433690223017e-11,"1","RNASEH2A"
1.17803634985949e-15,0.926412093463375,0.431,0.394,2.71101505193165e-11,"1","GPAA1"
1.42132898809245e-15,0.532674020686978,0.36,0.296,3.27090440029714e-11,"1","PLD3"
1.47715751396053e-15,0.411329977786326,0.561,0.537,3.39938258687736e-11,"1","COPG1"
1.51021277858415e-15,0.29407480613677,0.161,0.264,3.47545266735569e-11,"1","BRCA1"
1.88835425618893e-15,0.353391072398446,0.154,0.257,4.34566964976758e-11,"1","RAD51AP1"
2.36762496904947e-15,0.508548328714853,0.561,0.538,5.44861534127356e-11,"1","GANAB"
3.93544683900955e-15,0.6975673682202,0.375,0.327,9.05664381061268e-11,"1","B4GALT3"
1.07344238915869e-14,1.43792562112677,0.279,0.228,2.47031297017089e-10,"1","MT-TN"
1.4469521687218e-14,0.949658881733024,0.401,0.361,3.32987102587949e-10,"1","YIF1B"
3.55032874543019e-14,0.609406542319389,0.544,0.519,8.17037154185849e-10,"1","AARS"
4.65785047452265e-14,0.519824480032886,0.153,0.251,1.0719111297019e-09,"1","ZNRF1"
4.74481257812974e-14,0.800678336350234,0.346,0.298,1.091923718605e-09,"1","PDXK"
5.25803126683677e-14,0.280318649454968,0.22,0.34,1.21003073543715e-09,"1","AP2S1"
6.51015785624031e-14,0.444983590322844,0.605,0.586,1.49818262745658e-09,"1","EDF1"
7.18834566336325e-14,0.573570642342251,0.513,0.487,1.65425398750979e-09,"1","CRELD2"
8.9299933198156e-14,0.40404995431958,0.177,0.281,2.05505936268916e-09,"1","ATAD5"
1.1620591422103e-13,0.323020052417881,0.171,0.27,2.67424670396856e-09,"1","TACC3"
3.9372788039034e-13,0.578500486456422,0.254,0.194,9.06085971142289e-09,"1","PNOC"
4.67642162500409e-13,0.623839684631318,0.607,0.622,1.07618490856219e-08,"1","CD44"
5.06581164857015e-13,0.6816100074247,0.309,0.253,1.16579523468545e-08,"1","RNASE6"
5.73787117878152e-13,0.633725502525999,0.475,0.452,1.32045629437299e-08,"1","ATP2A3"
8.96786733649412e-13,0.527517284871044,0.52,0.508,2.06377531014739e-08,"1","PRKCSH"
1.59302574012896e-12,0.406633543806644,0.306,0.246,3.66603013575878e-08,"1","CBX4"
1.89187725395316e-12,0.512851859203052,0.545,0.524,4.3537771245224e-08,"1","ENTPD1"
2.57900687816907e-12,0.280862065631644,0.192,0.295,5.93506852873047e-08,"1","MRPL40"
2.9334178952255e-12,0.452886326261949,0.542,0.511,6.75067460228244e-08,"1","HYOU1"
3.24502385636997e-12,0.405300034659989,0.666,0.634,7.46777340066422e-08,"1","CSTB"
5.26521760602827e-12,0.2775941854697,0.17,0.264,1.21168452767529e-07,"1","FAM111A"
7.77952430146237e-12,0.762457959615439,0.427,0.408,1.79030192749554e-07,"1","H3F3AP4"
1.22805149723809e-11,0.538191481993303,0.202,0.304,2.82611491059403e-07,"1","ASF1B"
1.29134447382955e-11,0.511798681136657,0.439,0.403,2.97177103762393e-07,"1","HIPK2"
2.44925720526168e-11,0.535775505317597,0.498,0.495,5.6364756064687e-07,"1","KDELR2"
2.72123126030628e-11,0.469408915882203,0.525,0.503,6.26236949934285e-07,"1","HDAC7"
2.8851433193612e-11,0.587907134328083,0.496,0.48,6.63958032084594e-07,"1","RHOQ"
3.19805039484915e-11,0.385424332709039,0.564,0.562,7.35967337366634e-07,"1","LENG8"
3.20756977903597e-11,0.399958399630829,0.207,0.308,7.38158033249548e-07,"1","CHAF1A"
3.86622727605735e-11,0.578226602015927,0.42,0.385,8.89734883039078e-07,"1","BTN3A2"
3.86980361087505e-11,0.410476455378319,0.167,0.258,8.90557904970676e-07,"1","COMMD4"
5.33338498669419e-11,0.272452507213061,0.197,0.289,1.22737188698793e-06,"1","PRC1"
8.04113325661058e-11,0.499826494771165,0.178,0.266,1.85050599634379e-06,"1","PKMYT1"
1.18283377792183e-10,0.704896232335762,0.415,0.391,2.7220553731315e-06,"1","PREB"
1.25285779549112e-10,0.663462264884744,0.368,0.335,2.88320164476372e-06,"1","SEC24D"
1.3925618767944e-10,0.289393386751751,0.231,0.336,3.20470264706695e-06,"1","NARF"
2.2505394159049e-10,1.21699489673801,0.262,0.224,5.17916635782196e-06,"1","PIGT"
2.50614931611473e-10,0.584223576743524,0.28,0.232,5.76740142117483e-06,"1","TNK2"
3.3129326933243e-10,0.829034288139333,0.427,0.424,7.62405200714721e-06,"1","DDOST"
4.79809329401083e-10,0.698795849863873,0.404,0.38,1.10418520975071e-05,"1","SEC61A1"
4.8752386767285e-10,0.286425013427151,0.177,0.266,1.12193867667553e-05,"1","DCPS"
5.26443431370137e-10,0.724476418487878,0.298,0.255,1.2115042686121e-05,"1","EDEM2"
5.37222172704057e-10,0.408157175291716,0.572,0.569,1.23630938604385e-05,"1","TCF25"
6.60312850248377e-10,0.328138965961565,0.636,0.619,1.51957796227659e-05,"1","SND1"
9.68775365854404e-10,0.72182606707405,0.167,0.251,2.22944274944074e-05,"1","KIF2C"
1.33927577877418e-09,0.256533162337972,0.208,0.305,3.08207534969302e-05,"1","IDH3G"
1.51379407423411e-09,0.736331823624285,0.341,0.305,3.48369430303496e-05,"1","LARP1B"
1.94517045361748e-09,1.03600122180308,0.374,0.358,4.4764207649099e-05,"1","ASNS"
2.07283745529608e-09,0.327110327962157,0.527,0.523,4.77022083587287e-05,"1","CCDC69"
2.09572518417435e-09,0.329856878997144,0.641,0.648,4.82289236634043e-05,"1","SSR1"
2.28514147758319e-09,0.317395906713118,0.671,0.691,5.25879608236219e-05,"1","SERP1"
2.45966865627349e-09,0.254456503627726,0.206,0.301,5.66043547868217e-05,"1","INTS8"
2.92346879503195e-09,0.429399877064062,0.642,0.665,6.72777873800702e-05,"1","H3F3A"
5.83599599250634e-09,0.350598213904785,0.592,0.524,0.000134303775775548,"1","HMGB2"
6.08813156265423e-09,0.277328815134992,0.22,0.315,0.000140106171651362,"1","GYS1"
8.64957707740055e-09,0.297097575628679,0.683,0.674,0.000199052717282219,"1","SEC61G"
9.14235412710743e-09,0.599737501472666,0.306,0.271,0.000210392995527123,"1","CDK5RAP3"
1.15493083755506e-08,0.337012127033435,0.192,0.279,0.000265784233646545,"1","KDM1A"
1.43782920848552e-08,0.685675620376239,0.168,0.25,0.000330887635748772,"1","CDKN3"
1.67377613320255e-08,0.322743387050153,0.242,0.342,0.000385186101533902,"1","NDUFV1"
1.7972445200295e-08,0.53081767738846,0.518,0.518,0.00041359988139439,"1","OSTC"
2.9720115419279e-08,0.608863160727882,0.251,0.209,0.000683949016143868,"1","HERC2P2"
3.56604592362229e-08,0.472491978061022,0.505,0.511,0.000820654148403198,"1","SEC63"
3.91625178979754e-08,0.671268267239146,0.447,0.414,0.000901247024386107,"1","HIST1H4C"
5.05342428266969e-08,0.26724750157378,0.183,0.262,0.00116294453017078,"1","RNGTT"
5.24514384692265e-08,0.508971312558075,0.439,0.426,0.00120706495349231,"1","SLC1A4"
6.15328705660826e-08,0.995802431950491,0.346,0.325,0.00141605595033726,"1","BUB1"
1.05640113125527e-07,0.511915550101689,0.176,0.254,0.00243109592335776,"1","TSPO"
1.181764701677e-07,0.517022476311986,0.434,0.425,0.00271959510796928,"1","MAN2A1"
1.20782471867228e-07,0.57783124328777,0.193,0.271,0.00277956702508052,"1","NUF2"
1.23146413363335e-07,0.250684555329663,0.237,0.328,0.00283396841073044,"1","JAK3"
1.23378684170949e-07,0.30307241171166,0.579,0.595,0.00283931365882605,"1","CD63"
1.42425583560765e-07,0.617767322210296,0.347,0.327,0.00327763995448388,"1","SPCS2P4"
1.53323575417326e-07,0.515609464883749,0.182,0.259,0.00352843544107892,"1","NDC80"
1.72493526089277e-07,0.66003633008797,0.418,0.415,0.00396959351589252,"1","C17orf62"
2.31689165272236e-07,0.430179207947097,0.208,0.292,0.00533186276040997,"1","RNF181"
2.40918970612175e-07,0.272573724441687,0.578,0.594,0.00554426827069798,"1","SPCS2"
2.99098360096601e-07,0.428044324391788,0.206,0.29,0.00688315056090307,"1","RABL6"
3.36518416323381e-07,0.283484792350223,0.236,0.329,0.00774429831484996,"1","AP1G2"
3.53647896932798e-07,0.286639609538854,0.218,0.302,0.00813849905211447,"1","SLC35E1"
4.13570966755206e-07,0.425805202907009,0.408,0.395,0.00951750865793756,"1","TXNDC15"
4.2053945300555e-07,0.435995691548255,0.183,0.257,0.00967787443201673,"1","BAK1"
5.99673604066865e-07,0.311836900179071,0.223,0.303,0.0138002886503908,"1","ISOC2"
8.75582662805721e-07,1.12406273897485,0.289,0.271,0.0201497838191481,"1","HCST"
1.16602174102493e-06,0.364493507777046,0.183,0.256,0.0268336583262067,"1","MCM3AP"
1.20263681191351e-06,0.601955447576839,0.196,0.272,0.0276762809525656,"1","CDC6"
1.26821884504482e-06,0.319213821509829,0.508,0.511,0.0291855202810165,"1","USP48"
1.35049324589685e-06,0.443220855223699,0.218,0.296,0.0310789010678243,"1","KIF11"
1.69015143650943e-06,0.31638246681947,0.225,0.305,0.0388954550083915,"1","CKAP2"
2.33763087774232e-06,0.2685547663751,0.432,0.42,0.0537958993894841,"1","PNPLA2"
2.81960531666246e-06,0.414445146050981,0.205,0.283,0.0648875771523532,"1","SLC39A8"
3.56913349986732e-06,0.707305239412798,0.252,0.222,0.0821364692324467,"1","ARL4C"
4.98204006098981e-06,0.436712001004836,0.439,0.435,0.114651687923558,"1","SLC39A7"
5.54573148105633e-06,0.29271940074543,0.45,0.445,0.127623918573549,"1","DNAJC1"
5.57939444298351e-06,0.250710751488584,0.67,0.697,0.12839860431638,"1","SEC61B"
7.27873299442469e-06,0.332538734774365,0.342,0.44,0.167505482400695,"1","NDUFS2"
8.35212135997867e-06,1.37795696981177,0.264,0.251,0.192207368857189,"1","APOBEC3B"
8.58142285496615e-06,0.256071355576851,0.229,0.305,0.197484284161336,"1","CTSC"
9.03283274161367e-06,0.295078005263836,0.281,0.362,0.207872579882756,"1","H2AFX"
1.04910888036511e-05,0.330425220704727,0.257,0.224,0.241431426638422,"1","BTN3A1"
1.1136872226176e-05,0.417262956965424,0.23,0.312,0.256292840540989,"1","NUP210"
1.16952501223225e-05,0.316122399146893,0.643,0.64,0.269142791065008,"1","COX6B1"
1.32123440076959e-05,0.321496082339621,0.275,0.366,0.304055672649106,"1","QARS"
1.84241970862009e-05,0.447836000334231,0.222,0.301,0.423996047544742,"1","FTSJ1"
2.14253088534069e-05,0.256920280553053,0.342,0.431,0.493060632643454,"1","TRAF3IP3"
2.16996228858555e-05,0.339497642192325,0.289,0.372,0.499373421472193,"1","NCAPD2"
2.19205310378794e-05,0.305186564281461,0.305,0.397,0.504457180774719,"1","CARS"
3.01863840284868e-05,0.44065146374107,0.274,0.361,0.694679255647567,"1","BCL2L12"
3.25947401002801e-05,0.431846581264838,0.203,0.271,0.750102753927745,"1","CD320"
3.6037365094093e-05,0.78186078676681,0.302,0.294,0.829327882910361,"1","UGGT1"
3.64750773514063e-05,0.369785925953558,0.188,0.253,0.839400955087913,"1","EHD1"
3.90297877076136e-05,0.284167585399409,0.276,0.357,0.898192504515311,"1","SEPHS1"
3.96109819810626e-05,0.675189708398218,0.37,0.371,0.911567528330194,"1","NANS"
5.00377202185074e-05,0.321281657945532,0.206,0.274,1,"1","NET1"
6.3056396349687e-05,0.819119360807345,0.188,0.254,1,"1","SPAG5"
6.53546440462109e-05,0.341355602665077,0.582,0.597,1,"1","ATPIF1"
6.79121786594934e-05,0.277961172487204,0.2,0.266,1,"1","SUPT6H"
7.52696261821389e-05,0.49068490803178,0.466,0.479,1,"1","NUCB1"
8.74714106610328e-05,0.328261856660008,0.587,0.591,1,"1","TCEB2"
8.9432790628775e-05,0.385981694540967,0.336,0.322,1,"1","FBXO18"
0.000104162270678076,0.30579507717711,0.223,0.296,1,"1","RPS15AP1"
0.000111755084539956,0.431525572050356,0.42,0.428,1,"1","STT3A"
0.000118266900870004,0.376536909078887,0.197,0.265,1,"1","RPL21P28"
0.000132479213212779,0.339313597747131,0.508,0.516,1,"1","SRPRB"
0.000141047909096234,0.323887722814652,0.225,0.296,1,"1","SLC35C2"
0.000154964526343491,0.464818302535994,0.251,0.327,1,"1","REEP4"
0.000176517230072011,0.470960008043297,0.337,0.33,1,"1","GUSB"
0.000204504230278882,0.291727775358771,0.391,0.386,1,"1","SYVN1"
0.000232344316621996,0.262187410485008,0.234,0.304,1,"1","FGD2"
0.000269822508577569,0.31835886564387,0.52,0.526,1,"1","RTN3"
0.000309593349515266,0.576227260206549,0.267,0.234,1,"1","IGHG4"
0.00034416508413564,0.267721816743095,0.489,0.513,1,"1","TMEM59"
0.00035229383045993,0.856312995416129,0.322,0.324,1,"1","SLC9A3R1"
0.00038074157171341,0.587110034629188,0.338,0.338,1,"1","TOR3A"
0.000410588507836934,1.00900815779687,0.321,0.33,1,"1","SHCBP1"
0.000427168341743438,0.321958313896542,0.219,0.285,1,"1","KIAA2013"
0.000434607414365963,0.454255685838644,0.259,0.24,1,"1","SEC24A"
0.000508572234254299,0.262946248258754,0.317,0.402,1,"1","GUK1"
0.000648449274346024,0.263706253783757,0.326,0.38,1,"1","RRM2"
0.000686784401909736,0.334202677808385,0.455,0.478,1,"1","ERLEC1"
0.000807384837659798,0.6680977216809,0.336,0.326,1,"1","TOP2A"
0.000923625457261398,0.665755006118472,0.383,0.397,1,"1","GRK6"
0.00127587158967911,0.6408991296385,0.279,0.356,1,"1","PTPN6"
0.00139859581492296,0.674536634141567,0.346,0.358,1,"1","MZT2B"
0.00144357699864307,0.28699311069842,0.205,0.261,1,"1","SCAF1"
0.00153815425898582,0.358461080068204,0.199,0.253,1,"1","STK38"
0.00205705905729331,0.35591861940585,0.279,0.264,1,"1","APOL1"
0.00239982381250915,0.315302642655061,0.281,0.356,1,"1","UBR5"
0.00239993028813964,0.409458214108351,0.206,0.262,1,"1","GAK"
0.00282130384069579,0.310766454326737,0.508,0.542,1,"1","AKR1A1"
0.00369924647135578,0.33756509234962,0.487,0.511,1,"1","GMFG"
0.00382519198436213,0.354259663424426,0.287,0.346,1,"1","NCAPG"
0.00390640304385353,0.373124699682813,0.313,0.385,1,"1","KIF20B"
0.00407082104714262,0.592106860050132,0.335,0.349,1,"1","TMEM208"
0.00429170801022146,0.356725949401641,0.506,0.527,1,"1","MARS"
0.00438842577105658,0.524475920136826,0.198,0.251,1,"1","NUDT22"
0.00441626671874511,0.378957066234088,0.478,0.506,1,"1","STT3B"
0.00464792214975272,0.469085628434443,0.252,0.31,1,"1","FBXO5"
0.00478888510860685,0.309854338826095,0.326,0.388,1,"1","MYBL2"
0.00550984926786463,0.289302835284544,0.363,0.445,1,"1","ITGAL"
0.00662509972062289,0.379857857026727,0.445,0.473,1,"1","MPHOSPH8"
0,3.10477759966052,0.918,0.17,0,"2","XAF1"
0,3.11346595621113,0.915,0.219,0,"2","MX1"
0,2.60704302575878,0.919,0.239,0,"2","ISG15"
0,4.12635781067421,0.945,0.288,0,"2","IGHG2"
0,3.16887377537175,0.747,0.163,0,"2","IGHG4"
0,3.45179251338947,0.981,0.407,0,"2","IGHG3"
0,3.90289518599636,0.939,0.426,0,"2","IGHG1"
0,2.84953327541651,0.602,0.1,0,"2","IFI44L"
0,3.2438430720579,0.549,0.072,0,"2","RSAD2"
0,3.22284513629287,0.995,0.529,0,"2","IFI6"
0,3.62246672139973,0.84,0.409,0,"2","IGHGP"
0,2.97440682472036,0.498,0.076,0,"2","IFIT1"
0,2.33215283787782,0.948,0.703,0,"2","XBP1"
0,1.92783724190294,0.95,0.748,0,"2","SSR4"
0,2.0624006904225,0.994,0.945,0,"2","CD79A"
1.21115246635571e-295,2.62425807149093,0.869,0.533,2.7872251708244e-291,"2","ITM2C"
1.39310393048185e-279,2.54866529056697,0.736,0.273,3.20595007521787e-275,"2","CECR1"
1.58131852897527e-266,3.27319600397604,0.436,0.071,3.63908833073079e-262,"2","IFIT3"
1.37735692541149e-262,1.38570098763489,0.976,0.954,3.16971149244946e-258,"2","HLA-C"
1.79055387969458e-262,1.34552896267681,0.991,0.981,4.12060164334113e-258,"2","B2M"
3.17004302422097e-247,2.12032000170133,0.867,0.591,7.29522001163973e-243,"2","BTG2"
1.66238658991599e-241,2.39662335972857,0.787,0.426,3.82565025937367e-237,"2","SAMD9L"
3.693155371007e-241,2.34367574054138,0.744,0.332,8.4990584552984e-237,"2","IRF7"
1.27815068753796e-234,2.49805842143032,0.788,0.471,2.9414081772311e-230,"2","STAT1"
1.9621555435991e-234,1.06768988234753,0.999,0.833,4.5155085524846e-230,"2","IGJ"
2.00332725644524e-233,1.19637411708561,0.994,0.983,4.61025701525743e-229,"2","HLA-A"
1.63438244780756e-222,2.68522043288352,0.691,0.317,3.76120432713954e-218,"2","OAS2"
5.11570742158183e-221,2.76516291069125,0.467,0.107,1.17727774892863e-216,"2","IFITM1"
2.25640573973996e-218,2.6413663951773,0.459,0.102,5.19266652886356e-214,"2","IFI44"
3.28002210395818e-205,2.55555661278202,0.58,0.195,7.54831486783897e-201,"2","CD38"
1.30178069457257e-187,1.31283348492757,0.933,0.825,2.99578791241985e-183,"2","TMBIM6"
3.97623761132404e-187,1.9617709516377,0.784,0.47,9.15051561494001e-183,"2","ISG20"
1.51508126353706e-182,1.63337524075961,0.868,0.728,3.48665651177784e-178,"2","PSAP"
2.08836624103586e-182,3.27552906237091,0.306,0.048,4.80595723049584e-178,"2","IFI27"
2.19019874428538e-160,1.72448335593612,0.81,0.578,5.04030437022394e-156,"2","FAM46C"
1.74684828722222e-157,1.15277289768265,0.967,0.956,4.0200219633845e-153,"2","HLA-B"
6.99756694188877e-146,2.60215513534623,0.453,0.154,1.61035008033686e-141,"2","SLFN5"
3.17047561022864e-143,2.1593742764321,0.658,0.382,7.29621552181917e-139,"2","LY6E"
1.04239888906964e-141,3.01228502328844,0.354,0.091,2.39887256341596e-137,"2","ITGA6"
3.90918196738536e-141,1.4553013206257,0.852,0.613,8.99620046154392e-137,"2","DERL3"
